BVAExport,Image,Gel_1_Run_1_Pig_1807_45034 CY3.gel,,Gel_1_Run_1_Pig_1807_45034 CY5.gel,,Gel_1_Run_2_Pig_1807_45046 CY3.gel,,Gel_1_Run_2_Pig_1807_45046 CY5.gel,,Gel_2_Run_2_Pig_4810_45047 CY3.gel,,Gel_2_Run_2_Pig_4810_45047 CY5.gel,,Gel_2_Run_2_Pig_4810_45047 CY3.gel,,Gel_2_Run_2_Pig_4810_45047 CY5.gel,,Gel_3_Run_1_Pig_1209_45036 CY3.gel,,Gel_3_Run_1_Pig_1209_45036 CY5.gel,,Gel_3_Run_2_Pig_1209_45048 CY3.gel,,Gel_3_Run_2_Pig_1209_45048 CY5.gel,,Gel_4_Run_1_Pig_1906_45037 CY3.gel,,Gel_4_Run_1_Pig_1906_45037 CY5.gel,,Gel_4_Run_2_Pig_1906_45049 CY3.gel,,Gel_4_Run_2_Pig_1906_45049 CY5.gel,,Gel_5_Run_1_Pig_3908_45038 CY3.gel,,Gel_5_Run_1_Pig_3908_45038 CY5.gel,,Gel_5_Run_2_Pig_3908_45050 CY3.gel,,Gel_5_Run_2_Pig_3908_45050 CY5.gel,,Gel_6_Run_1_Pig_3106_45039 CY3.gel,,Gel_6_Run_1_Pig_3106_45039 CY5.gel,,Gel_6_Run_2_Pig_3106_45051 CY3.gel,,Gel_6_Run_2_Pig_3106_45051 CY5.gel,,Gel_7_Run_1_Pig_2107_45040 CY3.gel,,Gel_7_Run_1_Pig_2107_45040 CY5.gel,,Gel_7_Run_2_Pig_2107_45052 CY3.gel,,Gel_7_Run_2_Pig_2107_45052 CY5.gel,,Gel_8_Run_1_Pig_2712_45041 CY3.gel,,Gel_8_Run_1_Pig_2712_45041 CY5.gel,,Gel_8_Run_2_Pig_2712_44495 CY3.gel,,Gel_8_Run_2_Pig_2712_44495 CY5.gel,
,Group,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,
Master No.,ProteinID,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume
285,,-1.139243,3473684,-1.066713,20358491,-1.357587,3671359,1.270212,16429846,,,1.18459,1527885,,,1.153246,1527885,,,,,1.232031,3156201,-1.009453,8596862,-1.132431,19970123,1.785128,1603657,-1.256972,15335155,2.204515,1446748,,,,,-1.624636,3920232,-1.251315,22552817,-1.466647,18479508,-1.001006,1094784,-1.266953,17546057,-1.210137,967587,-1.300718,4912892,-1.18989,28097145,-1.029183,1738179,-1.065461,14535718,-1.304574,28275217,1.240349,2142035,1.049805,15150387,1.167477,855984
284,,2.984035,4282808,-3.791931,2077068,2.61434,693535,1.231094,847540,3.094474,3134503,1.032254,46598,3.094474,3134503,1.004941,46598,,,,,,,,,,,,,1.851627,2722415,4.074316,203949,3.072177,409180,-1.238414,839370,,,,,1.122175,1627456,4.399043,257962,1.448635,5030278,3.157879,577581,2.556777,1680322,-1.923423,1787614,1.951658,412937,-1.124696,1628665,2.919476,1052679,2.302467,38868,,,,
283,,-1.285916,50333,1.418236,503733,,,,,,,,,,,,,2.652332,63012,-1.898278,159271,,,,,1.380943,3407929,1.162538,113965,2.058346,872344,-1.165883,12376,-1.088349,33525,-1.207577,235816,-1.754755,339465,-1.143906,2307388,1.177811,382282,1.079724,14170,,,,,,,,,1.021703,129189,1.181587,1293461,1.283846,310958,-1.208394,9384,,,,
282,,,,,,,,,,3.30392,7335121,1.150877,113869,3.30392,7335121,1.120425,113869,,,,,-1.456523,237642,-1.485703,789209,1.541311,2228086,1.463577,84044,2.244931,1195111,1.042334,18892,,,,,,,,,1.104794,1106291,1.194892,48380,,,,,,,,,1.056322,110233,1.207374,1090797,1.193925,559024,-1.233737,17768,1.283991,2479050,-1.257857,77982
281,,1.119276,122685,1.018136,612416,1.071268,151842,1.59237,585734,6.656662,6020310,1.960416,79015,6.656662,6020310,1.908544,79015,,,,,,,,,2.525477,2134639,2.499068,83909,1.808185,1265579,2.239674,53370,2.785644,271029,1.039704,789498,1.372222,139213,1.06123,477051,1.145166,834613,1.820726,53655,1.254318,533662,1.289154,28890,1.359062,132451,1.347982,687304,1.39388,181910,1.229233,1388840,1.547763,1058908,1.340541,42938,,,,
278,,1.027422,235259,-1.229389,1022103,,,,,,,,,2.950521,2184289,1.044357,35392,,,,,-1.405991,67773,-1.413547,228356,,,,,,,,,-1.237415,31938,-1.201357,256745,,,,,1.22599,702424,1.107329,25653,1.336747,980562,-1.264733,30550,,,,,,,,,1.187719,827602,-1.251242,26072,1.31074,558551,-1.267686,17078
277,,-1.245733,80131,1.476314,808706,,,,,,,,,2.983333,5580239,1.083749,92795,,,,,-1.426889,72873,-1.493408,235864,1.524685,4664708,1.217407,147955,2.490139,436270,-1.096073,5442,-1.186,25893,-1.293807,185246,,,,,1.188158,491766,1.130366,18917,,,,,,,,,1.034323,207870,1.175729,2045643,1.248674,314239,-1.015251,11605,1.198066,1734403,-1.368058,53761
275,,,,,,,,,,3.085788,5534102,-1.113217,71796,3.085788,5534102,-1.143473,71796,,,,,-2.138582,118087,-1.728276,494992,,,,,1.5193,994181,-1.298514,17157,,,,,-1.595279,34136,1.148874,277218,2.189731,1090251,1.084498,21833,2.018006,2207832,-1.534108,37564,,,,,-1.122409,97290,1.51521,1432448,1.474599,1278629,-1.343378,30219,1.626227,885444,-2.06849,13373
274,,-1.181767,146782,1.312353,1249228,,,,,2.950521,2184289,1.072741,35392,3.073897,516405,1.055999,8121,,,,,,,,,,,,,,,,,,,,,,,,,1.272878,528199,-1.018746,16470,1.34596,1108738,-1.256381,34535,,,,,1.028108,304369,1.249084,3201401,1.645064,332182,-1.166978,8101,1.328184,949399,-1.224313,29662
272,,-1.527339,480349,1.07884,4343463,-1.502446,587905,2.784374,6382578,2.966906,19403139,1.013481,295381,2.966906,19403139,-1.013516,295381,1.471287,697088,-1.492065,4041135,-2.061169,601015,-1.773379,2366360,,,,,1.673064,13936772,-1.074852,263856,-1.295686,560843,1.189086,6743815,-1.454581,104282,1.11997,752754,2.171305,9335277,1.051557,182805,2.176396,12285949,-1.203966,246968,-1.444879,262419,-1.138921,1741735,-1.132016,435617,1.881103,8030763,-1.056777,4422130,-2.452969,89193,-1.035921,5072049,-2.521435,105868
271,,2.141826,1085444,-1.149492,2419379,1.44808,375723,2.040499,1373961,1.455606,1968061,2.96599,178716,1.455606,1968061,2.887511,178716,5.974447,682905,-1.318102,1103607,1.866919,692152,-2.952247,425409,1.190112,5748307,4.732337,907982,2.779884,7821842,1.309947,125488,1.013745,221990,-1.198702,1425755,1.121772,197351,-1.095507,711572,4.124283,6334584,1.207735,75005,2.680365,5289651,1.567722,162962,1.748859,621246,-1.360597,1365929,1.213607,371019,-1.055478,2507584,1.654685,3345776,2.316528,219294,2.016615,1558813,1.283869,50419
269,,1.08949,495069,1.287733,3211105,-1.463845,518077,2.518812,4957332,1.819316,15878279,1.012219,393703,1.819316,15878279,-1.014779,393703,6.279591,2255623,-2.720458,1680328,1.050011,260971,1.147306,965965,1.662992,4864751,1.741217,202336,1.915953,3849008,2.04812,140083,-1.61204,288798,-1.681666,2160635,-1.910439,512833,-1.227844,3535620,-1.050418,2570171,-1.034911,105480,-1.004034,1763474,-1.019239,91501,-1.646911,192951,1.587928,2639956,-1.134915,221909,1.358804,2962660,1.245872,3393585,1.118626,142652,1.166458,2846128,-1.04216,118947
268,,-1.321584,479544,1.388057,4827443,-1.574068,579143,1.826394,4320822,-1.545877,1259301,1.409653,122297,-1.545877,1259301,1.372354,122297,3.033547,725708,1.25893,3832779,-1.022089,389042,1.268114,1708153,2.58779,13285798,1.344637,274229,3.324534,2140998,1.264093,27716,-1.241805,176840,1.357159,2326033,-1.527728,332576,1.085227,2443189,3.358223,14233018,-1.421703,120539,3.52957,11665942,-1.624324,107179,1.204329,462956,-1.052962,1909989,,,,,3.191614,13307527,-1.074418,181686,2.280021,4900108,-1.388576,78632
267,,1.24948,316948,1.1573,1610983,-1.321224,245607,2.54049,2139426,,,,,,,,,7.705476,3110770,-4.948812,1038170,1.148237,216903,-1.231579,519583,1.558633,2479695,1.921118,121411,2.073823,1581288,1.993564,51753,-1.056081,110671,-1.145049,796633,-1.81273,109065,1.025533,898396,,,,,,,,,-1.504538,101177,1.601632,1275547,-1.011623,150522,1.36418,1798362,1.35971,1703270,1.374429,80606,1.813708,2805657,-1.212516,64816
266,,-1.063047,4039816,,,-1.282804,2522271,2.531677,21258029,1.748714,22853024,1.13839,663002,1.748714,22853024,1.108268,663002,2.057259,4592760,-1.493173,19027224,,,,,1.011925,19828692,-1.243564,625932,-1.00909,24056919,1.010392,835076,-1.0936,2629365,-1.072233,20930107,-1.645746,1947027,1.23892,17590480,-1.008467,26783826,1.167789,1275404,1.036471,23143018,-1.044298,1126218,,,,,1.173054,2317976,1.27309,21778939,-1.341827,28246672,-1.43749,1234431,-1.302079,21957899,-1.518801,956378
265,,,,,,1.243841,251769,2.38521,1252929,2.977578,6562327,-1.123024,87459,2.977578,6562327,-1.153547,87459,8.641388,2241648,-5.782683,570894,1.890497,1581555,-2.675269,1059313,,,,,2.243189,1217157,2.601741,48063,3.421201,171703,-1.655007,236674,,,,,-1.197392,3393266,3.839154,630723,1.339459,895021,1.761955,62013,,,,,1.527556,158326,1.127438,1011660,-1.88272,981182,2.754798,238250,1.166479,1080719,2.075002,97669
264,,-8.239705,30600,-2.286124,605229,-7.674425,64843,-1.458673,885347,2.365995,5653871,-3.875803,27477,2.365995,5653871,-3.981143,27477,2.177524,23367,1.015637,138701,,,,,,,,,1.428738,2730774,-5.661456,11494,-4.569289,57839,-1.463602,1409281,-8.599384,38078,-1.078118,1345782,2.056374,5617839,-5.067336,21799,2.278909,4383629,-5.896126,17184,-5.685821,48678,-1.750295,827301,-7.00547,20371,-1.814023,681073,3.388525,9966662,-4.926978,27949,3.259531,8412089,-2.898265,45239
261,,-1.197722,2302908,,,-1.199036,2984075,2.203473,20460312,1.621586,20564540,1.215457,686938,1.621586,20564540,1.183296,686938,3.191164,5466600,-1.426073,15287179,,,,,1.054607,19034220,1.084083,777243,-1.580312,15148273,1.742098,1419857,1.033129,3227960,-1.254577,19436906,-1.469552,3211184,-1.025902,20381874,-1.112322,21737450,1.167499,1141418,-1.086461,18725290,-1.036381,1033969,-1.150054,2105532,1.112832,14098027,1.14298,1990195,1.107809,16699700,-1.246351,20976910,-1.009556,1212438,-1.204918,18336124,-1.034505,1085013
260,,1.065476,4683317,1.247541,30092011,-1.165792,2755406,2.245445,18718534,,,,,2.398598,29976283,-1.435558,398515,4.55129,1480673,-1.295328,3196288,,,,,1.424225,23069108,2.041422,1313514,1.447128,24371806,2.088518,1197526,-1.065744,5687655,-1.482097,31919833,-1.553569,3180963,-1.105663,19804596,-1.205853,24918977,1.18918,1444845,-1.146003,19505350,-1.03496,1137628,-1.224197,3806875,1.273018,31038700,1.097744,2286231,1.196923,21581024,-1.04787,28302815,1.348987,1873063,-1.048138,14297246,1.184142,901524
259,,-2.138378,72750,-2.456308,347553,,,,,,,,,,,,,1.282114,81880,-1.161004,700033,,,,,,,,,2.079488,3459313,-1.183066,47873,1.344525,228732,-1.03533,1282420,,,,,2.179432,1354780,1.007729,25329,2.406936,3374015,-1.030405,71657,,,,,,,,,3.667203,6725295,-1.23049,69776,3.41534,3899048,-1.3245,43790
258,,,,,,,,,,1.680881,1359399,-1.169967,30806,,,,,-1.026154,99502,-1.351586,961395,,,,,2.513207,5903290,-1.586372,58818,2.101851,2758183,-1.253783,35634,1.157534,160573,-1.049663,1031430,,,,,2.690969,4066303,1.020101,62328,2.735678,5515077,-1.307414,81219,,,,,,,,,3.866587,9594855,-1.469064,79082,3.331399,7284884,-1.529637,72629
257,,,,,,,,,,,,,,1.680881,1359399,-1.201765,30806,1.015639,38343,-1.229451,390784,-2.689475,104397,-1.08033,880405,,,,,,,,,1.102121,94907,-1.24019,541916,,,,,2.87381,4596555,-1.220384,52994,2.978637,1258907,-1.297837,17153,,,,,-1.131731,92131,-2.089604,431988,3.996421,2125503,-1.474765,16884,3.930347,1723634,-1.423374,15653
256,,-1.95478,72685,-1.912626,407661,-2.337427,85891,-1.240888,419871,1.393392,682240,-1.406588,15513,1.393392,682240,-1.444817,15513,,,,,-3.534036,48199,-1.382191,417469,2.055483,4992088,-2.018193,47803,2.066823,1432688,-1.200902,19652,,,,,,,,,2.782725,2007693,-1.256575,23216,2.969154,1908013,-1.322084,25602,,,,,-1.259351,72762,-2.182206,363532,3.883631,3755682,-1.443535,31364,3.703761,2647594,-1.486273,24435
255,,,,,,-2.414557,117069,-1.175114,624255,1.29694,1147140,-1.746404,22571,1.29694,1147140,-1.793869,22571,,,,,-3.43939,34267,-1.471914,271243,2.328625,2089291,-1.660034,21470,1.835917,400144,-1.117704,6639,1.125318,25396,-1.398182,125973,-1.185691,157714,-1.055582,784963,2.30731,373100,-1.230633,5313,3.296484,348786,-1.162261,4795,,,,,-1.307734,41343,-2.155899,217110,4.108048,660552,-1.419573,5303,3.978982,527385,-1.351891,4981
254,,-3.543543,107971,-2.114181,993091,-5.224723,120880,-1.191099,1376045,2.878027,7363136,-3.421036,33328,2.878027,7363136,-3.514016,33328,-12.170689,7124,-3.355659,328823,-14.241505,20527,-2.953672,335276,1.506019,5375874,-5.743112,24690,1.604964,4063208,-4.407473,19556,-1.514763,221726,1.044162,2737036,-4.760695,75943,1.21653,1948859,1.728019,5439860,-4.286809,29693,1.703797,3715579,-4.39663,26126,-1.610127,119575,-2.568212,392210,-3.616084,43552,-1.861861,732295,4.826755,19846906,-2.775228,69366,3.54686,15483349,-2.029247,109292
253,,,,,,-2.11392,67359,-1.050493,351766,1.219819,908845,-1.697817,19557,1.219819,908845,-1.743962,19557,,,,,,,,,2.592809,225634,-1.509552,2290,1.902705,368160,1.100998,7253,,,,,-1.237857,149054,1.000568,818013,2.075344,494127,-1.3334,7220,2.505607,484450,-1.232637,8262,,,,,,,,,3.926402,1189056,-1.16778,12141,3.682276,643836,-1.183458,7506
251,,1.404604,145168,1.604864,910210,1.059257,88422,1.771778,383823,4.063908,1058895,1.651478,19177,4.063908,1058895,1.60778,19177,,,,,,,,,3.304799,1016831,1.579734,19308,2.477896,391410,1.845693,9926,2.285566,60159,3.073863,631455,-1.401368,53668,2.514102,837819,2.040997,1413968,1.462116,40957,2.312164,1299796,1.264194,37433,-1.29938,32888,1.777818,397475,1.450563,29987,1.632329,292140,3.106823,1189606,1.457622,26130,3.272165,1039758,1.498368,24189
247,,,,,,,,,,,,,,,,,,8.525844,1648912,-6.252936,393620,1.274226,145665,-1.000635,387005,-1.884737,1757872,4.378577,576263,2.428734,2189341,-1.081745,28371,3.740225,672229,-3.446933,406947,,,,,-1.443601,1690309,4.082104,402760,1.565408,309091,2.541962,26437,,,,,,,,,-2.506246,692737,3.030054,246292,-1.11152,635030,2.247164,80584
246,,-1.102725,287263,-1.24665,1394405,-1.445269,322655,1.175518,1422588,4.364445,7874309,1.270023,102116,4.364445,7874309,1.236418,102116,-1.917835,71581,-2.34992,743459,-8.330776,21759,-3.004128,204404,-1.443869,1270564,-2.536168,28734,-1.299016,1072510,-1.315724,36051,,,,,1.00671,346109,1.118222,1703477,1.997417,4446231,1.234682,111129,1.993679,3463001,1.052675,96311,-1.851426,140984,-2.118086,644735,,,,,2.432913,5839149,1.249099,140355,2.098895,2930166,1.158973,82201
245,,-1.945042,36342,1.532268,594373,-1.671021,60820,2.971672,783776,4.882593,2696061,2.401851,59105,4.882593,2696061,2.338299,59105,,,,,-1.220359,134087,-1.001194,553655,6.122423,2132901,7.285555,100823,,,,,,,,,1.211654,80694,2.735866,807341,4.853546,1716231,2.317719,33138,3.381267,1370227,1.451202,30976,-1.008301,76407,-1.786877,225568,1.024662,68713,-2.282199,254385,9.310562,3110457,2.124458,33228,5.253097,1627891,1.36383,21472
244,,-1.307972,247250,-1.388311,1278305,-1.597672,269467,1.113643,1244234,4.407212,11457151,1.14992,133223,4.407212,11457151,1.119493,133223,,,,,-1.37455,189447,-1.009764,873598,1.849646,6237287,-1.08183,123822,-1.163174,1126444,-1.087992,41001,1.153856,853299,-1.095611,5267984,1.089391,342215,1.327521,1847805,1.936942,3232234,1.268848,85614,1.937481,2756948,1.045941,78394,-1.362203,108894,-2.923207,265482,-1.086731,101824,-2.346451,408270,2.504182,5354625,1.167223,116849,2.334568,3203100,1.190424,82979
243,,-1.303971,149346,-1.526321,700168,-1.96194,219285,1.273273,1421605,4.824319,5071486,1.144726,53629,4.824319,5071486,1.114437,53629,2.561345,228744,-1.060825,1071368,-1.306899,215559,1.00921,963104,2.108826,8036962,-1.126239,134422,1.167705,1345557,1.18127,46343,1.322963,466691,-1.04765,2627948,1.048828,250485,1.350148,1428758,1.893304,1942385,1.315233,54559,1.865077,1833595,1.118099,57899,-1.94288,117473,-1.481042,806242,-1.27045,89317,-2.656359,369821,2.975261,5992781,1.16805,110147,2.656359,2293316,1.362187,59747
241,,,,,,,,,,2.372073,478915,-1.905879,4721,1.590153,1691731,-4.207788,11574,,,,,,,,,,,,,,,,,-2.639636,160390,-1.341381,2463316,-3.016622,202720,-1.084217,2499199,1.548342,8040435,-2.287153,91805,,,,,,,,,-3.451233,38182,-1.818949,627190,2.026808,3708590,-3.587768,23877,1.868746,5655530,-3.445073,44630
240,,1.161695,470075,-1.255348,1768876,1.059954,307148,1.287844,968471,,,,,,,,,,,,,,,,,2.115168,2968077,-1.294271,43068,1.598074,2379589,1.086364,55074,,,,,1.098365,340238,2.052209,2816807,2.234994,4270499,1.293098,99904,2.796869,2267521,1.954453,83462,-1.47424,53496,-1.379095,299188,,,,,1.701549,1096395,2.270039,68480,1.6383,972580,1.858674,56058
233,,-1.343753,142015,1.568793,1642880,-1.817845,97051,1.75281,802517,2.439447,729503,-1.34903,9879,2.439447,729503,-1.385695,9879,1.832878,110099,1.005784,768875,-2.251562,71616,-1.090744,500789,1.797367,2541536,-1.351782,41553,,,,,-1.130749,221849,1.457023,2852601,,,,,1.974274,1728278,1.020141,36109,1.801387,1905843,-1.20956,46072,-1.373938,162326,2.622784,3060317,-1.062125,281531,1.733579,4487787,1.16714,1580047,-2.141808,29592,,,,
232,,-1.525511,296604,1.309718,3252045,-3.025851,1420093,1.248127,13918289,2.812696,21688060,-1.361134,252462,,,,,1.847208,2513521,1.357623,23509682,-1.587192,3481611,1.305208,24432776,1.952734,30537957,-1.346567,461337,2.258453,17493764,-1.212827,217440,-2.065078,996037,-1.681527,9546833,-2.523739,406362,-1.158107,3923815,1.48529,15995960,-1.688005,257973,1.417611,20993544,-2.336498,333847,,,,,-1.624538,1352836,-1.391607,13672417,1.793518,25688061,-2.088925,321004,1.850688,20921856,-2.214862,259312
230,,-1.629548,235199,-1.390625,1512443,-1.72046,406345,1.212026,2198944,5.897806,13917833,1.30904,137668,5.897806,13917833,1.274403,137668,2.047981,163385,-1.102185,921155,-2.03146,101303,1.018561,710070,2.199608,15655780,-1.365307,207085,1.518352,7442455,1.023268,170765,,,,,,,,,1.681771,6728248,1.219894,197336,1.748792,5152264,1.025196,159093,-1.203403,558909,-1.483378,2372188,-1.127523,213812,-1.618545,1289495,1.766068,4632660,-1.124945,109169,1.739296,4947706,1.128101,163035
228,,-1.16706,352471,-1.19491,1889157,-1.351809,745919,1.401762,3668122,3.715142,16642083,1.168643,233299,3.715142,16642083,1.13772,233299,2.10995,71649,1.226242,529926,-1.635305,69388,1.395211,536298,,,,,1.901289,8841247,-1.543486,102572,1.075099,431760,1.20953,3791069,-1.329508,666306,1.666597,6541763,1.861875,8748563,1.182777,224718,1.978139,5415862,1.124763,162202,-1.483113,455011,-1.342815,2629232,1.000348,147390,-1.656113,770218,1.648831,5308602,-1.046119,144089,1.693444,3793420,1.043791,118789
227,,1.092327,216662,-1.445776,752862,-1.120686,205628,1.366834,817419,4.307694,10427193,1.123011,121145,4.307694,10427193,1.093297,121145,2.489593,109728,1.295085,726421,-1.432431,93187,1.538472,695668,2.026373,4148282,-1.022883,79501,2.411258,6597863,1.427439,132979,-1.305141,134301,-1.640186,834055,-1.262881,323077,1.640392,2965621,,,,,2.009913,4196688,1.147473,126199,-1.455122,162657,-1.225271,1010622,1.056734,137772,-1.297535,869887,1.748631,3821468,-1.161774,88068,1.450226,3969464,-1.280939,108560
226,,1.293936,363126,1.017417,1566859,-1.146794,564382,1.433612,2407981,2.212287,7467541,-2.396416,62773,,,,,,,,,,,,,1.87265,2521260,1.441148,77076,2.075952,9375726,-1.758686,87431,,,,,1.141355,95755,-1.211296,306895,1.336778,1964174,1.653992,98266,1.441053,2453018,1.20228,107798,1.119037,132083,-1.288738,479167,,,,,2.095697,1798896,-1.230465,32660,2.04669,1498816,-1.371554,27126
223,,1.094297,370145,-1.71373,1083130,1.160078,1047265,-1.278255,1832797,2.716046,1182774,-1.048983,18501,2.716046,1182774,-1.077493,18501,6.122737,852370,-1.578843,1122134,-1.213443,209783,1.052918,907962,1.135183,3370463,2.764007,325996,2.035293,4552461,1.291484,98350,2.19332,665977,-2.923747,810529,-1.335868,354559,-1.612349,1301645,-1.290829,1032216,2.963855,159678,1.309417,1138726,-1.157983,39557,,,,,2.216173,391532,-2.684733,569704,1.003617,2035534,2.038597,193575,1.291559,1983496,1.43023,111590
222,,-2.15786,94726,-1.516999,739424,-2.560678,99064,1.108837,729964,3.547292,2861599,-1.190075,30209,3.547292,2861599,-1.22242,30209,2.49923,204186,-1.084144,959033,-1.572481,84691,1.181357,532951,2.093457,2110042,1.016149,40685,1.999433,3798988,-1.113744,58082,1.270386,511014,1.045045,3280827,-2.384867,74328,-1.168724,672054,1.763189,1241977,-1.53996,18495,1.683236,1268859,-2.041423,19450,-1.247008,160466,-1.27031,824122,-1.217367,163284,-1.69703,1014057,2.288692,2038589,-1.314132,31733,2.309719,1495267,-1.709186,19243
221,,,,,,1.018527,303079,1.271037,981531,2.663158,1957863,1.438236,47121,2.663158,1957863,1.400181,47121,4.407654,164025,1.518424,719112,-1.052235,115873,1.359804,561636,,,,,2.212804,4434332,1.350933,92169,-1.128078,143084,-1.304726,965522,-1.415876,139887,-1.057085,830218,1.901197,6216546,-1.302364,101517,2.241137,4679679,1.169336,128609,-1.211935,138848,-1.286759,684180,,,,,1.893121,3260323,1.017825,82066,2.108881,2937883,-1.273313,55584
220,,,,,,-1.167795,279034,1.917337,1621380,3.134656,4427636,1.677944,105623,3.134656,4427636,1.633546,105623,-1.132163,138808,-1.039997,1923058,-3.273152,57125,1.2173,771034,1.923693,792060,1.379877,22569,2.183346,3683229,1.805938,103723,1.835599,231858,-1.539761,640239,1.01932,122818,-1.055194,505963,1.56559,2236455,-1.024377,56386,1.680787,1738583,1.030473,56144,-1.339252,56106,-1.630469,241106,1.634616,89170,-1.538708,306926,1.945153,2284263,-1.291962,42555,1.861915,1759270,-1.213226,39567
219,,-2.438141,1825785,-1.174109,20805896,-2.58901,1728830,1.498286,17403777,2.160258,72077715,-1.31073,1134439,2.147237,29176414,-1.388219,448063,5.161344,550044,-1.183693,1145768,,,,,1.742007,39898445,-1.361071,668459,1.73886,27301629,-1.187519,450142,-2.040303,560152,-1.61482,5523669,-2.868144,1277286,-1.509014,10757108,1.616312,28379900,-1.444138,491616,1.688112,18349824,-2.114602,270761,-2.292277,1181953,-1.184883,11963013,,,,,1.75476,30876901,-1.936503,425408,1.905507,17151378,-2.322785,196871
218,,-2.335091,101887,-1.628054,801937,-2.173392,154702,-1.165722,748517,2.664299,6619760,1.394749,154438,2.664299,6619760,1.357844,154438,2.795652,153133,-1.071129,650796,-1.543678,90493,1.194849,565416,1.120462,2961103,4.021142,422139,2.135966,4331096,1.049583,72458,-1.113109,240600,-1.270714,1644888,-3.770594,30076,-1.475402,340580,1.493026,2006400,1.255967,68246,1.443734,1914283,-1.660521,42059,1.420514,153531,-3.54019,159725,-2.037325,37048,-2.279495,286664,1.898409,2517334,1.389313,86250,2.143233,2214354,-2.315311,22671
217,,-1.051125,163754,1.104644,1043410,-1.22881,312939,1.216761,1214262,3.905757,5285499,1.530576,92307,3.905757,5285499,1.490077,92307,4.264503,306136,1.414582,1292335,1.166412,260442,1.391836,1052763,1.890595,5737912,-1.037668,116184,1.356697,1210363,1.148228,34876,1.282633,181149,-1.291974,853161,-1.323064,163723,-1.119237,857567,1.542895,3909960,-1.455645,70393,1.918873,2639973,-1.15061,62981,,,,,1.024622,32995,-1.956916,142462,2.034552,3450033,-1.255585,63229,2.051605,2227870,-1.46657,37618
216,,-1.362471,730341,-1.211196,4508425,-1.573473,638070,1.30388,3397255,3.002697,16639159,1.115707,275530,3.002697,16639159,1.086186,275530,1.982799,662501,-1.088924,3904912,-1.637463,581618,-1.012009,3187927,1.540748,8323214,-1.139429,188331,1.742147,5591712,1.003859,109698,1.225847,1560816,1.441493,14324493,-1.002574,541347,1.042043,2505978,1.681773,6978181,1.283205,215288,1.641851,5511878,1.129416,199712,,,,,-1.124611,294160,-1.648284,1737564,2.272766,13036143,1.273152,341887,1.952086,6767279,1.048951,184745
212,,,,,,2.367076,1517425,-2.347103,708803,,,,,,,,,3.113796,153562,1.035975,650195,2.077305,314474,-6.271304,81773,,,,,2.151976,602528,1.454816,13868,1.609154,483729,-1.868595,1255569,1.385152,146044,-1.396865,334450,1.396073,290090,1.794134,15074,1.167685,863429,2.189304,85269,1.770707,403125,-5.191282,229439,1.254366,119441,-3.317217,248509,1.2703,1132726,1.962268,81919,,,,
211,,-1.181534,136424,-3.298697,268152,1.467867,837344,-3.045614,486077,1.573464,2387459,1.320148,89269,1.573464,2387459,1.285217,89269,3.805503,40694,-1.430666,95122,,,,,1.554002,5718410,2.133865,311918,,,,,1.309392,217336,-1.615548,801850,-1.078939,173895,-1.32576,627074,1.205247,1798837,1.563839,94375,1.246606,1762461,1.18949,88580,,,,,,,,,2.074025,3554222,-1.034922,77523,2.106785,2557683,-1.147153,53766
210,,-1.20797,92787,-3.202893,192038,1.142204,336756,-3.101491,246697,1.6078,1885254,1.251204,65383,1.6078,1885254,1.218097,65383,2.46602,255867,-1.002336,1317363,,,,,1.923524,2598119,1.345967,72218,,,,,,,,,-1.298632,135556,-1.202969,648410,1.216759,1179038,1.290533,50564,1.280306,1433169,1.004385,59220,,,,,,,,,2.087756,2323887,-1.18946,43812,2.080891,2140447,-1.244074,42006
209,,,,,,,,,,,,,,,,,,2.211432,424974,-1.189103,2056696,-1.371883,25340,1.190914,140245,2.363605,2398800,-1.286792,31330,1.893065,558248,1.000313,10043,1.330245,224466,1.130164,1488372,,,,,1.482818,627851,1.06527,18238,,,,,,,,,,,,,2.614732,1584207,-1.572723,18036,2.099356,1048803,-1.627723,15593
